source,target,weight
Gene_094,Gene_107,0.8256528257951485
Gene_094,Gene_131,0.9829717700521493
Gene_094,Gene_095,-0.8688086861854066
Gene_094,Gene_018,-0.9866310692298124
Gene_094,Gene_062,-0.9696636142372165
Gene_094,Gene_143,-0.9820317351712329
Gene_094,Gene_081,0.9062733988218488
Gene_094,Gene_010,-0.955878262073272
Gene_094,Gene_015,0.9658958981029663
Gene_094,Gene_029,0.9670910136588142
Gene_094,Gene_125,0.974032178294488
Gene_094,Gene_011,-0.9396830196611684
Gene_094,Gene_124,0.9442934282649601
Gene_070,Gene_127,-0.8263909918923453
Gene_070,Gene_108,-0.9719854805352791
Gene_070,Gene_146,0.97862266688715
Gene_070,Gene_147,-0.9476069799512757
Gene_070,Gene_139,0.8735304221713505
Gene_070,Gene_041,0.9924239420966554
Gene_070,Gene_035,-0.8167069068010342
Gene_070,Gene_050,0.990125892242962
Gene_070,Gene_045,-0.9001324873429771
Gene_070,Gene_044,0.9767525905063553
Gene_070,Gene_031,0.9046460090271031
Gene_070,Gene_006,-0.8480123590437065
Gene_070,Gene_104,-0.9463743082787629
Gene_070,Gene_128,0.9560999614656698
Gene_070,Gene_136,-0.8340503000235646
Gene_070,Gene_126,0.9813519855818928
Gene_070,Gene_047,-0.9903589216313247
Gene_070,Gene_129,-0.8739444486749522
Gene_070,Gene_117,-0.9738882005108058
Gene_070,Gene_141,0.8526469528270648
Gene_070,Gene_079,-0.8127986593426524
Gene_070,Gene_019,-0.8714986519012747
Gene_070,Gene_119,0.9878054373810194
Gene_070,Gene_105,0.9897170924385411
Gene_070,Gene_082,0.9181799086211976
Gene_070,Gene_083,-0.9136162813745622
Gene_070,Gene_080,-0.9533664391954118
Gene_070,Gene_016,0.8784976410747432
Gene_070,Gene_097,-0.9816811432254253
Gene_070,Gene_140,-0.9710075470713043
Gene_070,Gene_093,-0.9708138783384951
Gene_070,Gene_099,-0.9187807384438065
Gene_070,Gene_102,0.8407939932535824
Gene_070,Gene_036,0.9095693664132125
Gene_070,Gene_057,0.8367060439970389
Gene_070,Gene_084,-0.9774050149092661
Gene_070,Gene_132,-0.8984768166854714
Gene_070,Gene_075,0.9246810450286603
Gene_070,Gene_040,0.9132431539197836
Gene_070,Gene_054,-0.9302260899029873
Gene_070,Gene_144,-0.970711539365327
Gene_070,Gene_065,-0.898959193271732
Gene_070,Gene_071,0.9616238898457378
Gene_070,Gene_064,0.9746908771381136
Gene_070,Gene_120,-0.9404253774279466
Gene_070,Gene_149,-0.9672990873912992
Gene_070,Gene_109,0.941434311681266
Gene_070,Gene_061,0.9031547567966284
Gene_070,Gene_049,-0.9505977887404877
Gene_070,Gene_025,-0.8722291359788487
Gene_070,Gene_087,-0.9683666364034089
Gene_070,Gene_033,0.8864785484957792
Gene_115,Gene_127,-0.9529448813771799
Gene_115,Gene_110,-0.9813108840758961
Gene_115,Gene_133,0.8151913930938575
Gene_115,Gene_035,-0.9719509188535002
Gene_115,Gene_052,-0.9895378176077636
Gene_115,Gene_023,-0.834841337501385
Gene_115,Gene_045,-0.9064856479930862
Gene_115,Gene_014,0.9406071295015288
Gene_115,Gene_059,-0.9427613615660873
Gene_115,Gene_104,-0.8651928232757103
Gene_115,Gene_113,0.86403290768013
Gene_115,Gene_136,-0.9667501823466084
Gene_115,Gene_003,0.9548953091085624
Gene_115,Gene_129,-0.9445111062242181
Gene_115,Gene_141,0.9542402466899985
Gene_115,Gene_019,-0.9349389748472066
Gene_115,Gene_051,0.964985362605633
Gene_115,Gene_017,-0.9774322457935464
Gene_115,Gene_100,-0.9001688786389634
Gene_115,Gene_103,-0.9264985821729692
Gene_115,Gene_016,0.9367814514175923
Gene_115,Gene_073,0.9837266423175836
Gene_115,Gene_102,0.9457479760954245
Gene_115,Gene_022,0.9588794078827938
Gene_115,Gene_036,0.914900016276205
Gene_115,Gene_057,0.9523938321901625
Gene_115,Gene_132,-0.9177606154083416
Gene_115,Gene_040,0.9095099565406322
Gene_115,Gene_131,-0.9771486955634943
Gene_115,Gene_018,0.9598355321555735
Gene_115,Gene_061,0.9117796050834811
Gene_115,Gene_049,-0.834362201867356
Gene_115,Gene_062,0.9771058277870189
Gene_115,Gene_143,0.9625187561388211
Gene_115,Gene_081,-0.9721126889503984
Gene_115,Gene_010,0.9652487977103531
Gene_115,Gene_015,-0.9562226342240776
Gene_115,Gene_029,-0.8849602214741366
Gene_115,Gene_033,0.9119599161457028
Gene_115,Gene_125,-0.9323437443615438
Gene_115,Gene_011,0.8471403329068296
Gene_115,Gene_124,-0.9770037950325574
Gene_127,Gene_110,0.9827866713273469
Gene_127,Gene_041,-0.8303675234052034
Gene_127,Gene_035,0.9900775823831115
Gene_127,Gene_052,0.968139655389823
Gene_127,Gene_050,-0.8607388022219676
Gene_127,Gene_045,0.9715429685896284
Gene_127,Gene_014,-0.8534006483871962
Gene_127,Gene_059,0.8459477858965638
Gene_127,Gene_104,0.94326215059579
Gene_127,Gene_136,0.9844859129334094
Gene_127,Gene_047,0.8680222244568976
Gene_127,Gene_003,-0.872469311309467
Gene_127,Gene_129,0.9823651753737124
Gene_127,Gene_141,-0.9783614480256637
Gene_127,Gene_019,0.9843150515635868
Gene_127,Gene_119,-0.8299732873734674
Gene_127,Gene_051,-0.8973194059184991
Gene_127,Gene_017,0.9098723146543789
Gene_127,Gene_103,0.8286084618399324
Gene_127,Gene_016,-0.9830933475845528
Gene_127,Gene_073,-0.9536513457053543
Gene_127,Gene_097,0.8609297508223874
Gene_127,Gene_140,0.8922883144429339
Gene_127,Gene_093,0.9048594263936053
Gene_127,Gene_102,-0.9785784808244512
Gene_127,Gene_022,-0.8780861180466419
Gene_127,Gene_036,-0.9686606735309164
Gene_127,Gene_057,-0.9816926609262141
Gene_127,Gene_084,0.9132177556967146
Gene_127,Gene_132,0.9703753410871935
Gene_127,Gene_040,-0.9720693400095287
Gene_127,Gene_131,0.9160554307972286
Gene_127,Gene_018,-0.8878391794022237
Gene_127,Gene_149,0.8786147663855501
Gene_127,Gene_061,-0.9687809652471914
Gene_127,Gene_049,0.9222950136392919
Gene_127,Gene_062,-0.9310268232074601
Gene_127,Gene_143,-0.8920746480870004
Gene_127,Gene_081,0.9766085536448789
Gene_127,Gene_010,-0.9361647789509275
Gene_127,Gene_087,0.8410796579980587
Gene_127,Gene_015,0.9062910178378565
Gene_127,Gene_033,-0.9627543381910354
Gene_127,Gene_125,0.8572038580042738
Gene_127,Gene_124,0.9327704886099631
Gene_110,Gene_035,0.9903484936326662
Gene_110,Gene_052,0.9874937979938253
Gene_110,Gene_050,-0.8121955669976278
Gene_110,Gene_045,0.9556962436374509
Gene_110,Gene_014,-0.8979417139184716
Gene_110,Gene_059,0.8956219698465718
Gene_110,Gene_104,0.9252340661650487
Gene_110,Gene_136,0.9881678340906298
Gene_110,Gene_047,0.8219379502524938
Gene_110,Gene_003,-0.9132459135882348
Gene_110,Gene_129,0.9789779385858449
Gene_110,Gene_141,-0.9822027878885855
Gene_110,Gene_019,0.971246750528721
Gene_110,Gene_051,-0.9393962429512215
Gene_110,Gene_017,0.9494028390614394
Gene_110,Gene_100,0.8473458630594518
Gene_110,Gene_103,0.88158314147269
Gene_110,Gene_016,-0.9737071687759798
Gene_110,Gene_073,-0.9757214814371218
Gene_110,Gene_097,0.8186202543565384
Gene_110,Gene_140,0.8608749665816926
Gene_110,Gene_093,0.871532813502957
Gene_110,Gene_102,-0.9779985088368482
Gene_110,Gene_022,-0.921321662400872
Gene_110,Gene_036,-0.9595920031249315
Gene_110,Gene_057,-0.9820012107353461
Gene_110,Gene_084,0.8699304715933494
Gene_110,Gene_132,0.9579433694442693
Gene_110,Gene_040,-0.9600958142757893
Gene_110,Gene_131,0.9523985531966348
Gene_110,Gene_018,-0.9286189655371463
Gene_110,Gene_149,0.8514380439492124
Gene_110,Gene_061,-0.9557335981329276
Gene_110,Gene_049,0.8957952914172382
Gene_110,Gene_062,-0.9615272847958003
Gene_110,Gene_143,-0.9385663161771609
Gene_110,Gene_081,0.9824495829599679
Gene_110,Gene_010,-0.958935652857919
Gene_110,Gene_087,0.8060534122964627
Gene_110,Gene_015,0.9396949560717731
Gene_110,Gene_029,0.833382010003606
Gene_110,Gene_033,-0.9555959524100612
Gene_110,Gene_125,0.890119844295565
Gene_110,Gene_124,0.9546917523105317
Gene_108,Gene_146,-0.986521242794408
Gene_108,Gene_147,0.9885766920376216
Gene_108,Gene_139,-0.948882816784563
Gene_108,Gene_121,0.8529661442406357
Gene_108,Gene_030,-0.8733138325099163
Gene_108,Gene_041,-0.9684596716942456
Gene_108,Gene_050,-0.9612035596925703
Gene_108,Gene_045,0.8121730027715836
Gene_108,Gene_044,-0.9926201189993068
Gene_108,Gene_086,0.8209461197924551
Gene_108,Gene_031,-0.9685603484996784
Gene_108,Gene_006,0.9364419088051478
Gene_108,Gene_104,0.8790709897498419
Gene_108,Gene_128,-0.9862290202227969
Gene_108,Gene_138,-0.8906367416901647
Gene_108,Gene_126,-0.9834957394280456
Gene_108,Gene_047,0.9542624846124441
Gene_108,Gene_117,0.9846026585775025
Gene_108,Gene_079,0.9102267714657644
Gene_108,Gene_119,-0.9692268586751318
Gene_108,Gene_105,-0.9919965425100765
Gene_108,Gene_082,-0.9765461230055899
Gene_108,Gene_083,0.9703412430250313
Gene_108,Gene_080,0.986452648290024
Gene_108,Gene_076,-0.9024578807640484
Gene_108,Gene_048,0.8140544526220671
Gene_108,Gene_097,0.9560493250951303
Gene_108,Gene_140,0.9236543416128514
Gene_108,Gene_093,0.9230760765914094
Gene_108,Gene_099,0.9784292711813775
Gene_108,Gene_036,-0.8228752044653516
Gene_108,Gene_084,0.9213396578095363
Gene_108,Gene_132,0.8064018463438786
Gene_108,Gene_075,-0.9818086930799291
Gene_108,Gene_040,-0.8218546812918275
Gene_108,Gene_054,0.9798767956106528
Gene_108,Gene_144,0.9870588406685167
Gene_108,Gene_065,0.9659839102791721
Gene_108,Gene_071,-0.9885704736895706
Gene_108,Gene_064,-0.9863520489690789
Gene_108,Gene_120,0.9840334611601286
Gene_108,Gene_149,0.9263682976300327
Gene_108,Gene_109,-0.9799834515984888
Gene_108,Gene_061,-0.8119839467248691
Gene_108,Gene_049,0.8892843970400044
Gene_108,Gene_021,0.8373918304120201
Gene_108,Gene_025,0.9516346041836543
Gene_108,Gene_087,0.947542116677762
Gene_112,Gene_111,0.9908320378200322
Gene_112,Gene_098,0.9903943237494361
Gene_112,Gene_116,-0.858985215517803
Gene_112,Gene_130,0.9717719745736734
Gene_112,Gene_148,0.9875657106949196
Gene_112,Gene_139,-0.8341295916537355
Gene_112,Gene_121,0.9367623977981187
Gene_112,Gene_030,-0.9287773531763426
Gene_112,Gene_034,-0.9099640321241056
Gene_112,Gene_024,0.986644787903059
Gene_112,Gene_086,0.9604566250250401
Gene_112,Gene_038,0.9663272918233135
Gene_112,Gene_039,0.9543596364771094
Gene_112,Gene_032,0.992576113891126
Gene_112,Gene_118,0.8841275187281731
Gene_112,Gene_006,0.8632000256874769
Gene_112,Gene_138,-0.90617748919607
Gene_112,Gene_042,0.8746545584184952
Gene_112,Gene_088,0.972405358719727
Gene_112,Gene_085,-0.8686137562632953
Gene_112,Gene_135,0.963429511503492
Gene_112,Gene_067,0.9720870575463552
Gene_112,Gene_078,0.9900611668263026
Gene_112,Gene_079,0.8978270991811815
Gene_112,Gene_058,0.9744932555811853
Gene_112,Gene_037,0.9918422300246927
Gene_112,Gene_145,0.9846321013499775
Gene_112,Gene_142,-0.9857321824348765
Gene_112,Gene_027,0.9854098801899152
Gene_112,Gene_134,0.9758751627110269
Gene_112,Gene_150,0.9171957092641776
Gene_112,Gene_137,0.9714269867486045
Gene_112,Gene_068,-0.963357129410261
Gene_112,Gene_096,-0.9231308366574545
Gene_112,Gene_076,-0.8999642720424841
Gene_112,Gene_106,-0.9018285702719736
Gene_112,Gene_043,-0.9043728337661004
Gene_112,Gene_048,0.9577095348056284
Gene_112,Gene_101,0.9682775714681039
Gene_112,Gene_026,0.9621207588788246
Gene_112,Gene_107,-0.8953406348884501
Gene_112,Gene_028,0.9595179736196866
Gene_112,Gene_122,-0.9372461407951354
Gene_112,Gene_095,0.8538698731982479
Gene_112,Gene_046,0.9383236170131511
Gene_112,Gene_123,-0.9664273426910546
Gene_112,Gene_002,-0.9328549389968677
Gene_112,Gene_021,0.9439765765660588
Gene_112,Gene_025,0.8133558912696017
Gene_112,Gene_114,-0.9336953011167413
Gene_111,Gene_098,0.9869652433776681
Gene_111,Gene_116,-0.8862341255519669
Gene_111,Gene_130,0.9847459834406123
Gene_111,Gene_148,0.9868597148926337
Gene_111,Gene_139,-0.8089452388662185
Gene_111,Gene_121,0.9225283218355941
Gene_111,Gene_030,-0.9124115607402462
Gene_111,Gene_034,-0.930039264337937
Gene_111,Gene_024,0.9801558971290943
Gene_111,Gene_086,0.9422504922189234
Gene_111,Gene_038,0.9612847409553317
Gene_111,Gene_039,0.9724496704148009
Gene_111,Gene_032,0.9910144211037222
Gene_111,Gene_118,0.9094859405617127
Gene_111,Gene_006,0.8406878169303315
Gene_111,Gene_138,-0.8842738013798006
Gene_111,Gene_042,0.9057226660512173
Gene_111,Gene_088,0.9660245962521997
Gene_111,Gene_085,-0.8950845019466317
Gene_111,Gene_135,0.9746482559797472
Gene_111,Gene_067,0.9708746760044934
Gene_111,Gene_078,0.9897550650320931
Gene_111,Gene_079,0.8732397017039395
Gene_111,Gene_058,0.9658586638016747
Gene_111,Gene_037,0.9968599032366295
Gene_111,Gene_145,0.9892205658822186
Gene_111,Gene_142,-0.9815659862034286
Gene_111,Gene_027,0.9880943005583582
Gene_111,Gene_134,0.9619003766795733
Gene_111,Gene_150,0.9399253420066751
Gene_111,Gene_137,0.9646214538614721
Gene_111,Gene_068,-0.9545093220401973
Gene_111,Gene_096,-0.9400698771137728
Gene_111,Gene_076,-0.8810347050011214
Gene_111,Gene_106,-0.9182230872705932
Gene_111,Gene_043,-0.9263788209039856
Gene_111,Gene_048,0.9462802167293994
Gene_111,Gene_101,0.962190324682414
Gene_111,Gene_026,0.9792112589561871
Gene_111,Gene_107,-0.915059441450115
Gene_111,Gene_028,0.9445564808698154
Gene_111,Gene_122,-0.9564070637373319
Gene_111,Gene_095,0.8775457197910996
Gene_111,Gene_046,0.9499974446433809
Gene_111,Gene_123,-0.9715383103874823
Gene_111,Gene_002,-0.947308703653207
Gene_111,Gene_021,0.9339042844973685
Gene_111,Gene_114,-0.9466296382575917
Gene_098,Gene_116,-0.8339807107284941
Gene_098,Gene_130,0.9599730250314862
Gene_098,Gene_148,0.9896867037610937
Gene_098,Gene_139,-0.8666131571180825
Gene_098,Gene_121,0.9535997715534792
Gene_098,Gene_030,-0.950934673152885
Gene_098,Gene_034,-0.8863621786898003
Gene_098,Gene_024,0.9917788972096823
Gene_098,Gene_086,0.9703169975553785
Gene_098,Gene_038,0.979281945777725
Gene_098,Gene_039,0.9453285922548215
Gene_098,Gene_031,-0.8290037616366778
Gene_098,Gene_032,0.988714621008348
Gene_098,Gene_118,0.856898219001012
Gene_098,Gene_006,0.8914766430204696
Gene_098,Gene_138,-0.9290698728074964
Gene_098,Gene_042,0.8550953368782614
Gene_098,Gene_088,0.9801294690259955
Gene_098,Gene_085,-0.8479421658134663
Gene_098,Gene_135,0.9451149462596207
Gene_098,Gene_067,0.9754157323112503
Gene_098,Gene_078,0.9898104925416197
Gene_098,Gene_079,0.918526876772314
Gene_098,Gene_058,0.983354601792811
Gene_098,Gene_037,0.9868872274331134
Gene_098,Gene_082,-0.8154773453634815
Gene_098,Gene_145,0.9845296349435688
Gene_098,Gene_142,-0.991305058165493
Gene_098,Gene_083,0.8117033227524753
Gene_098,Gene_027,0.9876551369602978
Gene_098,Gene_134,0.9845472674386528
Gene_098,Gene_150,0.895968715622257
Gene_098,Gene_137,0.9850094792466006
Gene_098,Gene_068,-0.9751538656564128
Gene_098,Gene_096,-0.9028264441404518
Gene_098,Gene_076,-0.9290093290564833
Gene_098,Gene_106,-0.8751653128281783
Gene_098,Gene_043,-0.8833740201066964
Gene_098,Gene_048,0.9741298933713003
Gene_098,Gene_101,0.9809750095151347
Gene_098,Gene_026,0.953545599548208
Gene_098,Gene_107,-0.8692367230075917
Gene_098,Gene_028,0.9684794622819137
Gene_098,Gene_122,-0.9326799846194619
Gene_098,Gene_095,0.8301435860554494
Gene_098,Gene_065,0.814581082304852
Gene_098,Gene_046,0.9134133568952157
Gene_098,Gene_123,-0.9538470447990639
Gene_098,Gene_002,-0.9174699328240988
Gene_098,Gene_021,0.9580895102033921
Gene_098,Gene_025,0.8423347845382104
Gene_098,Gene_114,-0.9240581695780121
Gene_116,Gene_133,-0.9756137737114601
Gene_116,Gene_130,-0.923689430470709
Gene_116,Gene_148,-0.8205744410900164
Gene_116,Gene_034,0.9809164170724025
Gene_116,Gene_024,-0.8092807649279966
Gene_116,Gene_023,0.9730120468449489
Gene_116,Gene_014,-0.8782488740699286
Gene_116,Gene_039,-0.9540888313222637
Gene_116,Gene_032,-0.8486613724848394
Gene_116,Gene_118,-0.9790150595263621
Gene_116,Gene_059,0.8933612594849627
Gene_116,Gene_113,-0.9551651089820434
Gene_116,Gene_042,-0.9906622362944162
Gene_116,Gene_085,0.9859292847582203
Gene_116,Gene_003,-0.8705509169448936
Gene_116,Gene_135,-0.9417007839022122
Gene_116,Gene_067,-0.828501745249986
Gene_116,Gene_078,-0.8624849788579118
Gene_116,Gene_037,-0.8834686978844367
Gene_116,Gene_051,-0.8330088813584294
Gene_116,Gene_017,0.8159288423663925
Gene_116,Gene_145,-0.8872175397435661
Gene_116,Gene_027,-0.8833783843464149
Gene_116,Gene_100,0.9350010551159816
Gene_116,Gene_103,0.8953677358873997
Gene_116,Gene_150,-0.9699800459140717
Gene_116,Gene_096,0.9816178279422374
Gene_116,Gene_106,0.9804536080234784
Gene_116,Gene_043,0.9873668927149988
Gene_116,Gene_022,-0.8407920982431275
Gene_116,Gene_026,-0.9413432209138259
Gene_116,Gene_107,0.9785551759360783
Gene_116,Gene_122,0.9456842251007072
Gene_116,Gene_131,0.8130375681365815
Gene_116,Gene_095,-0.9830218188563608
Gene_116,Gene_018,-0.8512879025656558
Gene_116,Gene_046,-0.9678658393897963
Gene_116,Gene_123,0.91827488733945
Gene_116,Gene_002,0.9691416394911726
Gene_116,Gene_143,-0.8317883555302679
Gene_116,Gene_114,0.9413489772845774
Gene_116,Gene_029,0.9191292146293111
Gene_116,Gene_125,0.8614482267060415
Gene_116,Gene_011,-0.9230168833677278
Gene_133,Gene_130,0.8577807434409391
Gene_133,Gene_034,-0.9421361395970974
Gene_133,Gene_052,-0.8002153813566263
Gene_133,Gene_023,-0.9936787142013326
Gene_133,Gene_014,0.9407260590935633
Gene_133,Gene_039,0.8957159016307594
Gene_133,Gene_118,0.9531173408400389
Gene_133,Gene_059,-0.9441624453195393
Gene_133,Gene_113,0.9817440274417377
Gene_133,Gene_042,0.9610678784934742
Gene_133,Gene_085,-0.9589329923087042
Gene_133,Gene_003,0.9359126163601831
Gene_133,Gene_135,0.8741250422120163
Gene_133,Gene_051,0.9105924199633054
Gene_133,Gene_017,-0.8946814821971942
Gene_133,Gene_100,-0.9783273682639863
Gene_133,Gene_103,-0.9544647375523457
Gene_133,Gene_150,0.9342560851411872
Gene_133,Gene_096,-0.9338895629744669
Gene_133,Gene_106,-0.949625394407031
Gene_133,Gene_043,-0.9468090072098886
Gene_133,Gene_073,0.827904070616038
Gene_133,Gene_022,0.9142606509839172
Gene_133,Gene_026,0.8781234737206095
Gene_133,Gene_107,-0.9452942220654266
Gene_133,Gene_122,-0.8837375288736581
Gene_133,Gene_131,-0.8951568671994601
Gene_133,Gene_095,0.9602752774163975
Gene_133,Gene_018,0.9225355451671611
Gene_133,Gene_046,0.9248741455949796
Gene_133,Gene_123,-0.8526542694871031
Gene_133,Gene_002,-0.9152167791339052
Gene_133,Gene_062,0.8666858799895377
Gene_133,Gene_143,0.9007739720893527
Gene_133,Gene_010,0.8334314997606955
Gene_133,Gene_114,-0.8892343014025059
Gene_133,Gene_015,-0.8805380124983616
Gene_133,Gene_029,-0.9541815146303358
Gene_133,Gene_125,-0.9363994900321853
Gene_133,Gene_011,0.964795550984426
Gene_133,Gene_124,-0.8254916354093395
Gene_130,Gene_148,0.9613998860154824
Gene_130,Gene_121,0.8735930687261008
Gene_130,Gene_030,-0.8578289841585685
Gene_130,Gene_034,-0.9612269777145899
Gene_130,Gene_024,0.9498453589569358
Gene_130,Gene_023,-0.8450541222937648
Gene_130,Gene_086,0.8973463758589387
Gene_130,Gene_038,0.9203750679626964
Gene_130,Gene_039,0.9843427983652326
Gene_130,Gene_032,0.977830890717622
Gene_130,Gene_118,0.9419344256773122
Gene_130,Gene_113,0.8092359803815417
Gene_130,Gene_138,-0.8216816193061135
Gene_130,Gene_042,0.943071757044834
Gene_130,Gene_088,0.9321028948634337
Gene_130,Gene_085,-0.9284298473566303
Gene_130,Gene_135,0.9786026961585027
Gene_130,Gene_067,0.951120511295595
Gene_130,Gene_078,0.9742177927722943
Gene_130,Gene_079,0.8101963529995276
Gene_130,Gene_058,0.9350989468436388
Gene_130,Gene_037,0.9861347013670319
Gene_130,Gene_145,0.9785256384381098
Gene_130,Gene_142,-0.9508519536148307
Gene_130,Gene_027,0.9728497372750623
Gene_130,Gene_134,0.9345855174616142
Gene_130,Gene_150,0.9658420601301242
Gene_130,Gene_137,0.9241038652572353
Gene_130,Gene_068,-0.9130483680297536
Gene_130,Gene_096,-0.9650578067756282
Gene_130,Gene_076,-0.822314531009903
Gene_130,Gene_106,-0.949605507668388
Gene_130,Gene_043,-0.9515444092859228
Gene_130,Gene_048,0.9069835342104913
Gene_130,Gene_101,0.930845474591434
Gene_130,Gene_026,0.9897691237617361
Gene_130,Gene_107,-0.9515607507196234
Gene_130,Gene_028,0.9065044970760031
Gene_130,Gene_122,-0.9732003268078641
Gene_130,Gene_095,0.9218295429971766
Gene_130,Gene_046,0.9698221262997344
Gene_130,Gene_123,-0.976636311932143
Gene_130,Gene_002,-0.9735147343221101
Gene_130,Gene_021,0.8836579857377632
Gene_130,Gene_114,-0.9690410471273234
Gene_146,Gene_147,-0.9791177921248354
Gene_146,Gene_139,0.9396593196505008
Gene_146,Gene_121,-0.8276094230551723
Gene_146,Gene_030,0.8448552534530269
Gene_146,Gene_041,0.9782882961162643
Gene_146,Gene_050,0.9697335512872134
Gene_146,Gene_045,-0.8269823151386513
Gene_146,Gene_044,0.9879839244910075
Gene_146,Gene_031,0.9559493767017203
Gene_146,Gene_006,-0.9176394813883761
Gene_146,Gene_104,-0.8905697313974882
Gene_146,Gene_128,0.9770590145686407
Gene_146,Gene_138,0.8746470000924665
Gene_146,Gene_126,0.9852032671814736
Gene_146,Gene_047,-0.9646912381201597
Gene_146,Gene_117,-0.9895889725569571
Gene_146,Gene_079,-0.8898359004224972
Gene_146,Gene_119,0.9736158235515261
Gene_146,Gene_105,0.9921387100762713
Gene_146,Gene_082,0.9641536250895326
Gene_146,Gene_083,-0.959787072536787
Gene_146,Gene_080,-0.9790155798659891
Gene_146,Gene_076,0.8812173141172838
Gene_146,Gene_097,-0.9624407135155673
Gene_146,Gene_140,-0.9271378297560481
Gene_146,Gene_093,-0.930274639785896
Gene_146,Gene_099,-0.9660471658607578
Gene_146,Gene_036,0.8355440139329178
Gene_146,Gene_084,-0.9345725276800568
Gene_146,Gene_132,-0.8262640486936218
Gene_146,Gene_075,0.9669455015561471
Gene_146,Gene_040,0.8436351630031741
Gene_146,Gene_054,-0.968706015968062
Gene_146,Gene_144,-0.9848996980740017
Gene_146,Gene_065,-0.953189280073554
Gene_146,Gene_071,0.9773809688863828
Gene_146,Gene_064,0.976748093090543
Gene_146,Gene_120,-0.975506002378598
Gene_146,Gene_149,-0.9376305066745143
Gene_146,Gene_109,0.9605512184061221
Gene_146,Gene_061,0.8337163161095116
Gene_146,Gene_049,-0.9006296761276532
Gene_146,Gene_021,-0.8060923868784071
Gene_146,Gene_025,-0.9376163335677914
Gene_146,Gene_087,-0.9428054306572216
Gene_146,Gene_033,0.8105267030730622
Gene_147,Gene_139,-0.9714217261144876
Gene_147,Gene_121,0.8937085003439922
Gene_147,Gene_030,-0.9130472012372713
Gene_147,Gene_041,-0.9486664381895205
Gene_147,Gene_050,-0.9338111022163431
Gene_147,Gene_044,-0.9840483534066767
Gene_147,Gene_086,0.8690888930130207
Gene_147,Gene_038,0.8381854252023198
Gene_147,Gene_031,-0.9834613744624182
Gene_147,Gene_006,0.958468633628219
Gene_147,Gene_104,0.830112152095835
Gene_147,Gene_128,-0.987940869566119
Gene_147,Gene_138,-0.9245127526326343
Gene_147,Gene_126,-0.9649852616244786
Gene_147,Gene_047,0.9216100709922185
Gene_147,Gene_088,0.8031920200423377
Gene_147,Gene_117,0.9719498174956015
Gene_147,Gene_079,0.9445372055725434
Gene_147,Gene_058,0.8297272588690622
Gene_147,Gene_119,-0.9448425047249039
Gene_147,Gene_105,-0.9746244241301703
Gene_147,Gene_082,-0.987710242249693
Gene_147,Gene_083,0.9762125246505993
Gene_147,Gene_137,0.8268929453389573
Gene_147,Gene_068,-0.8438568176642652
Gene_147,Gene_080,0.9874791732487878
Gene_147,Gene_076,-0.9359178370794985
Gene_147,Gene_048,0.8645122188514972
Gene_147,Gene_101,0.8284457238675628
Gene_147,Gene_097,0.9208426226969877
Gene_147,Gene_140,0.8863341335497444
Gene_147,Gene_093,0.8784857003943743
Gene_147,Gene_099,0.9850975885327741
Gene_147,Gene_084,0.8835308595713532
Gene_147,Gene_075,-0.9904798777343196
Gene_147,Gene_028,0.8293484385636384
Gene_147,Gene_054,0.9847688350104087
Gene_147,Gene_144,0.9790145873115067
Gene_147,Gene_065,0.9767734101606901
Gene_147,Gene_071,-0.9860024628660687
Gene_147,Gene_064,-0.9702985649650507
Gene_147,Gene_120,0.9893342666084535
Gene_147,Gene_149,0.887467285521158
Gene_147,Gene_109,-0.9738705151268449
Gene_147,Gene_049,0.8461432227150377
Gene_147,Gene_021,0.8790608956991369
Gene_147,Gene_025,0.9602984315989983
Gene_147,Gene_087,0.9112425302052186
Gene_148,Gene_139,-0.8774230309663625
Gene_148,Gene_121,0.9618299959223319
Gene_148,Gene_030,-0.9532924472926014
Gene_148,Gene_034,-0.8808192765537591
Gene_148,Gene_024,0.9884327965304333
Gene_148,Gene_086,0.976863275320132
Gene_148,Gene_038,0.9830633001044093
Gene_148,Gene_039,0.9373145318127123
Gene_148,Gene_031,-0.8418772534347276
Gene_148,Gene_032,0.9918964892774146
Gene_148,Gene_118,0.8458869069178588
Gene_148,Gene_006,0.9025258898441533
Gene_148,Gene_138,-0.9344007506102738
Gene_148,Gene_042,0.849175456150506
Gene_148,Gene_088,0.9791590252333928
Gene_148,Gene_085,-0.8322164536595358
Gene_148,Gene_135,0.9419641013954515
Gene_148,Gene_067,0.9798500143674184
Gene_148,Gene_078,0.9868036430457021
Gene_148,Gene_079,0.9229470803764289
Gene_148,Gene_058,0.9863354212142571
Gene_148,Gene_037,0.9866659056435748
Gene_148,Gene_082,-0.8227984192977139
Gene_148,Gene_145,0.9810051285180347
Gene_148,Gene_142,-0.9932339768006627
Gene_148,Gene_083,0.8277076770721429
Gene_148,Gene_027,0.9825046062759247
Gene_148,Gene_134,0.9743992807395884
Gene_148,Gene_150,0.8915464394565495
Gene_148,Gene_137,0.9836644551553189
Gene_148,Gene_068,-0.981404155850159
Gene_148,Gene_096,-0.8957478247520994
Gene_148,Gene_076,-0.9305657728420142
Gene_148,Gene_106,-0.8665779484517915
Gene_148,Gene_043,-0.8685510093716552
Gene_148,Gene_048,0.9768346577463005
Gene_148,Gene_101,0.9843002244871771
Gene_148,Gene_099,0.8136006577355114
